(9.96, 0.9)
(11.29, 1.85)
(12.28, 1.58)
(13.93, 1.52)
(15.08, 1.93)
(16.93, 3.1)
(18.53, 3.12)
(19.47, 2.83)
(20.77, 3.68)
(21.9, 3.99)
(23.32, 3.44)
(24.13, 4.44)
(25.12, 3.77)
(26.46, 5.16)
(27.51, 4.89)
(28.46, 4.41)
(29.79, 5.67)
(30.82, 5.49)
(32.47, 5.91)
(33.55, 6.19)
(35.08, 6.87)
(36.17, 4.89)
(38.35, 7.84)
(40.05, 8.29)
(41.14, 8.96)
(42.34, 9.22)
(43.92, 10.06)
(44.96, 10.3)
(46.13, 10.99)
(47.16, 11.23)
(48.18, 11.95)
(49.2, 11.78)
(50.35, 12.9)
(51.31, 12.64)
(52.72, 12.94)
(55.1, 14.05)
(56.19, 15.56)
(57.2, 15.37)
(58.18, 15.96)
(59.23, 16.58)
(60.28, 17.63)
(61.27, 17.79)
(62.31, 17.49)
(63.75, 18.24)
(65.28, 18.95)
(66.29, 19.55)
(67.33, 21.03)
(68.38, 19.87)
(69.36, 21.65)
(70.45, 20.94)
(71.97, 22.5)
(72.99, 22.22)
(74.5, 23.59)
(75.47, 24.13)
(76.42, 25.46)
(77.54, 24.3)
(78.53, 24.9)
(79.44, 26.63)
(80.39, 26.81)
(81.31, 27.26)
(82.25, 28.55)
(83.2, 29.08)
(84.14, 30.04)
(85.17, 30.1)
(86.1, 30.65)
(87.0, 31.59)
(87.93, 32.13)
(88.76, 33.05)
(89.73, 33.4)
(90.75, 33.6)
(91.63, 34.56)
(92.6, 35.14)
(93.43, 36.44)
(94.44, 36.16)
(95.75, 37.55)
(96.96, 38.95)
(97.87, 39.65)
(98.9, 39.69)
(100.16, 41.1)
(101.12, 41.57)
(102.28, 42.86)
(103.32, 42.98)
(104.19, 43.82)
(105.03, 44.72)
(106.0, 44.94)
(106.85, 45.61)
(108.02, 47.15)
(109.43, 48.12)
(110.55, 48.1)
(111.76, 49.5)
(112.77, 50.05)
(113.96, 52.39)
(115.03, 51.58)
(116.37, 52.37)
(117.88, 53.34)
(119.39, 55.88)
(120.49, 57.21)

(0.0, 0.0)
(0.94, -0.84)
(2.18, -0.78)
(3.8, 0.1)
(6.01, 0.12)
(7.59, 1.48)
(8.54, 0.7)
(9.81, 1.35)
(10.63, 0.69)
(11.69, 0.54)
(13.11, 1.64)
(14.22, 1.81)
(15.74, 1.72)
(16.78, 3.28)
(17.61, 2.59)
(18.93, 3.45)
(19.93, 3.15)
(20.93, 2.85)
(22.17, 3.6)
(23.09, 2.93)
(24.41, 4.19)
(25.72, 4.79)
(27.09, 3.76)
(28.44, 5.45)
(30.14, 6.29)
(31.18, 6.13)
(33.16, 5.68)
(35.85, 8.18)
(37.43, 8.0)
(38.37, 7.22)
(39.61, 8.45)
(40.64, 8.22)
(41.86, 9.35)
(42.81, 9.07)
(43.98, 9.85)
(45.17, 11.0)
(46.21, 10.28)
(47.22, 10.51)
(48.31, 11.16)
(49.41, 11.96)
(50.44, 12.18)
(51.58, 12.91)
(52.54, 12.61)
(53.54, 13.36)
(54.58, 13.39)
(55.65, 14.19)
(57.72, 15.98)
(58.74, 15.78)
(59.75, 16.42)
(60.84, 17.13)
(61.82, 17.66)
(62.84, 17.49)
(64.41, 18.54)
(65.34, 20.47)
(66.32, 20.61)
(67.43, 20.74)
(68.48, 20.37)
(69.4, 21.03)
(70.88, 22.51)
